X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
0.3457200,48.1143200,5,90,0,0
2.1908500,48.1231300,5,90,0,0
2.1945300,48.1261300,5,90,0,0
2.2022200,49.6127800,5,90,0,0
2.2112700,48.7491800,5,90,0,0
2.2127800,45.1300000,5,90,0,0
2.2193700,50.7557100,5,90,0,0
2.2313900,48.5675000,5,90,0,0
2.2429000,48.4627000,5,90,0,0
2.2627900,50.3838800,5,90,0,0
2.2727300,45.6434600,5,90,0,0
2.2751300,46.2097500,5,90,0,0
2.2814200,49.8475100,5,90,0,0
2.2955100,49.4152100,5,90,0,0
2.3153200,47.7803200,5,90,0,0
2.3166700,44.9418100,5,90,0,0
2.3259000,44.9374200,5,90,0,0
2.3379900,44.5205700,5,90,0,0
2.3440300,46.7388800,5,90,0,0
2.3525000,49.0138900,5,90,0,0
2.3636800,48.9299500,5,90,0,0
3.4000400,48.6924800,5,90,0,0
3.4111300,46.8457400,5,90,0,0
3.4541600,49.8669400,5,90,0,0
3.4541700,47.9549400,5,90,0,0
3.4571300,44.4938700,5,90,0,0
3.4612500,49.3709600,5,90,0,0
3.4626300,44.5018400,5,90,0,0
3.4801600,49.3634700,5,90,0,0
3.4881700,46.2690300,5,90,0,0
3.4992000,46.2038900,5,90,0,0
3.4993000,47.6588400,5,90,0,0
3.5159700,50.1095800,5,90,0,0
3.5215800,50.1080700,5,90,0,0
3.5472200,47.8500000,5,90,0,0
3.5734800,46.6198700,5,90,0,0
3.5779000,46.2490600,5,90,0,0
3.5849000,48.2137000,5,90,0,0
3.6228500,49.5509800,5,90,0,0
3.6979100,45.1252800,5,90,0,0
3.6998400,48.2425600,5,90,0,0
3.7068100,48.2442000,5,90,0,0
3.7070400,45.1239400,5,90,0,0
3.7267200,46.5261100,5,90,0,0
3.7497200,48.7188900,5,90,0,0
3.7584200,49.5933200,5,90,0,0
3.7670500,48.0262300,5,90,0,0
3.7822000,47.5710000,5,90,0,0
3.7998500,47.0598300,5,90,0,0
3.8549200,49.8059800,5,90,0,0
3.8551100,48.4942100,5,90,0,0
3.8569500,48.4922600,5,90,0,0
3.8655800,44.9916500,5,90,0,0
3.8699600,44.9974500,5,90,0,0
3.9235700,49.2674900,5,90,0,0
3.9283800,48.3661700,5,90,0,0
3.9428200,48.1179000,5,90,0,0
3.9922200,47.5027800,5,90,0,0
3.9944400,48.3513900,5,90,0,0
4.0047500,48.2048700,5,90,0,0
4.0357100,48.2621200,5,90,0,0
4.0532100,44.1669400,5,90,0,0
4.1160300,49.8930200,5,90,0,0
4.1388100,45.2943500,5,90,0,0
4.1580600,48.3361300,5,90,0,0
4.1667600,45.9660500,5,90,0,0
4.1755700,45.8766100,5,90,0,0
4.1933300,47.3266700,5,90,0,0
4.2053400,49.4848400,5,90,0,0
4.2277200,49.1395200,5,90,0,0
4.2656000,45.5989000,5,90,0,0
4.2850100,43.9018100,5,90,0,0
4.3208300,45.4947200,5,90,0,0
4.3317000,48.2052000,5,90,0,0
4.3626300,47.0770800,5,90,0,0
4.4150600,46.7037200,5,90,0,0
4.4438300,46.4077900,5,90,0,0
4.4521000,45.4937000,5,90,0,0
4.4523600,43.8305400,5,90,0,0
4.4832500,48.7436800,5,90,0,0
4.4859300,49.9184000,5,90,0,0
4.4870900,48.8624400,5,90,0,0
4.4877400,47.1431100,5,90,0,0
4.4892400,47.1478600,5,90,0,0
4.5093000,46.7485400,5,90,0,0
4.5206600,43.8271500,5,90,0,0
4.5564100,44.5884400,5,90,0,0
4.6036600,44.0998100,5,90,0,0
4.6431000,44.7379000,5,90,0,0
4.6594500,49.9648100,5,90,0,0
4.7116500,44.4192700,5,90,0,0
4.7225000,49.7344400,5,90,0,0
4.7548700,46.3097400,5,90,0,0
4.7611500,43.5930600,5,90,0,0
4.7693300,44.6322400,5,90,0,0
4.7706200,44.6340700,5,90,0,0
4.7734500,43.9485000,5,90,0,0
4.7808300,45.4772200,5,90,0,0
4.7906000,45.6776900,5,90,0,0
4.7921700,46.9866900,5,90,0,0
4.8034900,45.7631000,5,90,0,0
4.8158300,46.7554300,5,90,0,0
4.8167400,45.2242100,5,90,0,0
4.8168800,45.7259700,5,90,0,0
4.8309700,45.6953800,5,90,0,0
4.8323600,45.4825500,5,90,0,0
4.8405900,43.9489500,5,90,0,0
4.8407200,43.9510300,5,90,0,0
4.8681300,45.0278200,5,90,0,0
4.8747900,48.6466700,5,90,0,0
4.8899800,46.7846300,5,90,0,0
4.8980200,45.7287600,5,90,0,0
4.8990200,45.8154700,5,90,0,0
4.9017400,43.8937500,5,90,0,0
4.9061400,45.7660300,5,90,0,0
4.9168700,46.7371100,5,90,0,0
4.9174700,48.5703600,5,90,0,0
4.9205000,46.7340600,5,90,0,0
4.9307600,43.8468600,5,90,0,0
4.9585100,44.7237900,5,90,0,0
4.9733200,44.7233800,5,90,0,0
4.9734800,47.2150700,5,90,0,0
5.0031000,45.9619400,5,90,0,0
5.0049200,45.7010500,5,90,0,0
5.0126400,45.6544300,5,90,0,0
5.0230600,44.9600000,5,90,0,0
5.0236100,48.6403000,5,90,0,0
5.0651000,48.8714300,5,90,0,0
5.0686800,45.5924000,5,90,0,0
5.0724800,48.8292200,5,90,0,0
5.0779000,48.1078800,5,90,0,0
5.0805500,47.2535000,5,90,0,0
5.0825800,48.1096000,5,90,0,0
5.0903200,43.3442200,5,90,0,0
5.0966700,48.8530600,5,90,0,0
5.1103100,47.4367900,5,90,0,0
5.1134600,45.6550100,5,90,0,0
5.1200800,48.7481700,5,90,0,0
5.1673200,45.8826700,5,90,0,0
5.1691400,45.8844500,5,90,0,0
5.2845700,43.4056900,5,90,0,0
5.2902700,46.2116600,5,90,0,0
5.2951100,46.2117700,5,90,0,0
5.3272800,45.9577900,5,90,0,0
5.3468700,43.3441000,5,90,0,0
5.3538200,47.1993600,5,90,0,0
5.3760100,43.3424400,5,90,0,0
5.3780600,43.3281200,5,90,0,0
5.4402300,46.5780100,5,90,0,0
5.4417800,46.5803600,5,90,0,0
5.4433300,49.0252700,5,90,0,0
5.4770000,43.6528000,5,90,0,0
5.4958300,45.3465200,5,90,0,0
5.5014800,47.8156400,5,90,0,0
5.5074000,45.3462500,5,90,0,0
5.5182500,45.2528400,5,90,0,0
5.5262200,45.2616800,5,90,0,0
5.5947600,46.5846700,5,90,0,0
5.6212500,46.8414500,5,90,0,0
5.6239100,45.2771700,5,90,0,0
5.6395000,45.8193000,5,90,0,0
5.6481000,49.2208800,5,90,0,0
5.6520800,46.8443600,5,90,0,0
5.6536200,43.6778500,5,90,0,0
5.6972100,45.2102800,5,90,0,0
5.7293500,46.8889700,5,90,0,0
5.7538800,45.1623900,5,90,0,0
5.7560700,43.3884400,5,90,0,0
5.7672800,45.2022300,5,90,0,0
5.7974700,46.9664000,5,90,0,0
5.8063900,46.3797200,5,90,0,0
5.8333600,43.8585700,5,90,0,0
5.8601700,43.8839700,5,90,0,0
5.8850300,45.6136100,5,90,0,0
5.9038900,46.1222500,5,90,0,0
5.9221100,46.0893800,5,90,0,0
5.9263400,45.7501300,5,90,0,0
5.9363900,45.5719400,5,90,0,0
5.9831300,44.1239700,5,90,0,0
5.9933100,44.1159400,5,90,0,0
5.9988200,45.4574400,5,90,0,0
6.0194400,44.0567300,5,90,0,0
6.0339200,44.4627300,5,90,0,0
6.0830200,44.6244200,5,90,0,0
6.1190400,45.5304100,5,90,0,0
6.1244400,45.5336800,5,90,0,0
6.1457900,44.5772600,5,90,0,0
6.2935700,43.1498000,5,90,0,0
6.4127900,45.2508300,5,90,0,0
6.4828400,45.5239100,5,90,0,0
6.5023800,43.4935400,5,90,0,0
6.5986500,44.9278300,5,90,0,0
8.7716700,41.9877800,5,90,0,0
8.7740200,41.9854600,5,90,0,0
9.3964200,41.9587700,5,90,0,0
9.4799100,42.4844200,5,90,0,0
2.5254700,49.0112700,3,50,0,0
5.3073000,43.7456200,3,50,0,0
5.4967500,43.6955600,3,50,0,0
2.4135000,51.0602000,3,70,0,0
2.0956900,48.8970200,3,90,0,0
2.2701900,48.9479900,3,90,0,0
3.0000000,50.5800000,3,90,0,0
7.6891400,45.3354600,5,50,0,0
7.7317700,45.0945300,5,50,0,0
7.7318500,45.0849400,5,50,0,0
7.7851200,44.3543400,5,50,0,0
7.7929800,44.3623200,5,50,0,0
7.8121000,44.9872800,5,50,0,0
8.1819500,44.8344700,5,50,0,0
8.4860000,45.3078300,5,50,0,0
8.5355300,45.3965100,5,50,0,0
8.6037500,45.4260800,5,50,0,0
8.6098900,45.4646800,5,50,0,0
8.6979000,44.8708300,5,50,0,0
8.7239000,45.2478800,5,50,0,0
8.7475200,45.5353900,5,50,0,0
8.7736500,45.6653900,5,50,0,0
8.7864100,45.1809200,5,50,0,0
8.8621900,45.7123100,5,50,0,0
8.9358500,45.1911900,5,50,0,0
8.9369400,44.4050000,5,50,0,0
8.9391900,45.5884800,5,50,0,0
8.9484800,45.5822500,5,50,0,0
8.9623300,44.4046900,5,50,0,0
8.9995500,45.2305500,5,50,0,0
9.0009400,45.6136300,5,50,0,0
9.0194400,44.3861100,5,50,0,0
9.0339700,44.9971300,5,50,0,0
9.0658500,45.5214200,5,50,0,0
9.0788600,45.5523500,5,50,0,0
9.0858300,45.5462600,5,50,0,0
9.0955600,45.4275100,5,50,0,0
9.0974900,45.4810600,5,50,0,0
9.1030900,45.3277900,5,50,0,0
9.1055100,45.3184500,5,50,0,0
9.1083700,45.5478400,5,50,0,0
9.1131300,45.1557100,5,50,0,0
9.1157500,45.4434100,5,50,0,0
9.1188100,45.4368500,5,50,0,0
9.1195800,45.4726100,5,50,0,0
9.1260800,45.4278600,5,50,0,0
9.1279900,45.4590700,5,50,0,0
9.1311900,45.1598300,5,50,0,0
9.1331700,45.4761100,5,50,0,0
9.1335700,45.4800500,5,50,0,0
9.1352700,45.4496000,5,50,0,0
9.1375300,45.4828100,5,50,0,0
9.1414700,45.5193000,5,50,0,0
9.1494000,45.2032200,5,50,0,0
9.1508400,45.1992000,5,50,0,0
9.1521600,45.4551100,5,50,0,0
9.1565700,45.5221600,5,50,0,0
9.1578900,45.4940100,5,50,0,0
9.1645200,45.1779900,5,50,0,0
9.1712200,45.4376500,5,50,0,0
9.1753000,45.4063900,5,50,0,0
9.1839300,45.4760800,5,50,0,0
9.1858600,45.6400400,5,50,0,0
9.1955300,45.4951200,5,50,0,0
9.1961100,45.4630500,5,50,0,0
9.2008000,45.5062700,5,50,0,0
9.2081200,44.8196300,5,50,0,0
9.2244700,45.1310500,5,50,0,0
9.2432600,45.5019800,5,50,0,0
9.2622900,45.4127600,5,50,0,0
9.2689300,45.5311200,5,50,0,0
9.2704900,45.5122800,5,50,0,0
9.2824400,45.5480200,5,50,0,0
9.2832200,45.1961900,5,50,0,0
9.2842200,45.5116500,5,50,0,0
9.2848600,45.5518000,5,50,0,0
9.3019600,45.5135500,5,50,0,0
9.3105200,45.6170100,5,50,0,0
9.3107700,45.5528000,5,50,0,0
9.3108000,45.1601400,5,50,0,0
9.3149300,45.5468100,5,50,0,0
9.3272100,44.6462000,5,50,0,0
9.3307200,45.6306200,5,50,0,0
9.3326300,45.2591800,5,50,0,0
9.3916200,44.7247200,5,50,0,0
9.3939400,45.2603100,5,50,0,0
9.4532900,45.6041800,5,50,0,0
9.5051500,45.0556000,5,50,0,0
9.5185300,45.1642000,5,50,0,0
9.2661500,45.5286000,5,50,0,0
9.3370000,45.5332700,5,50,0,0
7.5958200,43.8006800,5,60,0,0
7.6052900,43.8028300,5,60,0,0
8.2018000,44.3638000,5,60,0,0
8.6450900,44.7621700,5,60,0,0
8.9330500,44.4002700,5,60,0,0
9.0463800,44.3930500,5,60,0,0
9.1143300,45.1129400,5,60,0,0
9.2926700,45.4966900,5,60,0,0
7.6226400,45.0974200,5,70,0,0
7.6329600,45.0934700,5,70,0,0
7.8055800,44.3723500,5,70,0,0
8.3696900,44.3196800,5,70,0,0
8.4705800,45.3253500,5,70,0,0
8.4796400,44.4335000,5,70,0,0
8.5066900,44.3580500,5,70,0,0
8.6542400,44.9421900,5,70,0,0
8.8570000,45.2153400,5,70,0,0
8.8872200,45.2052400,5,70,0,0
8.9542700,45.4236700,5,70,0,0
9.0834400,45.0381600,5,70,0,0
9.0882500,44.9982800,5,70,0,0
9.0884500,45.0438200,5,70,0,0
9.1332400,45.0699200,5,70,0,0
9.1439100,45.4851100,5,70,0,0
9.1494300,45.4886400,5,70,0,0
9.1557700,45.4929100,5,70,0,0
9.1678700,45.4516000,5,70,0,0
9.1864500,45.2373700,5,70,0,0
9.1879700,45.2393200,5,70,0,0
9.1960400,45.4279200,5,70,0,0
9.2087800,45.2237900,5,70,0,0
9.2275200,45.7150000,5,70,0,0
9.2296900,45.5468700,5,70,0,0
9.2384800,45.2709300,5,70,0,0
9.2859700,45.2916700,5,70,0,0
9.3667300,45.3527100,5,70,0,0
9.4393600,45.4808000,5,70,0,0
9.5035000,45.2973200,5,70,0,0
9.5231000,45.3277100,5,70,0,0
9.5233400,45.3005900,5,70,0,0
9.5596800,45.7144700,5,70,0,0
8.0418100,45.3884900,5,80,0,0
8.9529600,44.6038200,5,80,0,0
9.0432100,44.3927100,5,80,0,0
9.1432000,44.3769500,5,80,0,0
9.2565900,45.5593000,5,80,0,0
7.8470400,45.0476400,5,90,0,0
8.5111300,45.3935300,5,90,0,0
8.5545200,45.4064700,5,90,0,0
8.6334900,45.4231500,5,90,0,0
8.6342100,44.8995700,5,90,0,0
9.0663400,45.5023300,5,90,0,0
9.0783100,45.4691700,5,90,0,0
9.0965200,45.4135600,5,90,0,0
9.1012700,45.1567500,5,90,0,0
9.1090900,45.4090300,5,90,0,0
9.1208800,45.4427400,5,90,0,0
9.2557800,45.4353300,5,90,0,0
8.6211000,44.9062000,3,50,0,0
8.8349500,45.6698300,3,50,0,0
8.8671600,45.6787400,3,50,0,0
8.8788200,45.6488200,3,50,0,0
8.9367600,45.6822700,3,50,0,0
8.9944300,44.4488600,3,50,0,0
9.0995700,45.7164500,3,50,0,0
9.1003100,45.4366000,3,50,0,0
9.1083400,45.4334400,3,50,0,0
9.1119800,45.4353300,3,50,0,0
9.1183800,45.4229500,3,50,0,0
9.1236000,45.4163300,3,50,0,0
9.1338900,45.0494700,3,50,0,0
9.1385900,45.4758500,3,50,0,0
9.1389300,45.5189600,3,50,0,0
9.1391100,45.4441000,3,50,0,0
9.1397200,45.4786200,3,50,0,0
9.1428700,45.4791200,3,50,0,0
9.1489700,45.4538900,3,50,0,0
9.1507500,45.4810800,3,50,0,0
9.1512600,45.4898400,3,50,0,0
9.1530700,45.1816200,3,50,0,0
9.1563800,45.5166600,3,50,0,0
9.1666000,45.1810300,3,50,0,0
9.1729400,45.4559900,3,50,0,0
9.1763400,45.3823900,3,50,0,0
9.1812500,45.4527900,3,50,0,0
9.1879000,45.4373500,3,50,0,0
9.1978300,45.4622100,3,50,0,0
9.2041600,45.6563800,3,50,0,0
9.2167200,45.4862800,3,50,0,0
9.2311200,45.5342700,3,50,0,0
9.2331000,45.1542000,3,50,0,0
9.2400000,45.1506000,3,50,0,0
9.2821000,45.5400000,3,50,0,0
9.3088000,45.6172800,3,50,0,0
9.3813800,45.4361300,3,50,0,0
9.3946100,45.4274400,3,50,0,0
9.4160000,45.7248500,3,50,0,0
8.9348100,45.4144200,3,70,0,0
9.1783300,45.5171100,3,70,0,0
9.2845100,45.5665900,3,70,0,0
5.7721200,50.9195800,5,50,0,0
5.7886600,50.9434500,5,50,0,0
5.8272900,50.8207100,5,50,0,0
5.8333400,50.9580000,5,50,0,0
5.8339200,50.9774100,5,50,0,0
3.8534900,50.2958000,5,110,0,0
3.8850700,45.8768200,5,110,0,0
3.9502800,45.0531000,5,110,0,0
0.1620500,48.2605100,5,130,0,0
2.6640400,48.6774000,5,70,0,0
2.7502800,50.4372200,5,70,0,0
17.9424300,46.8789200,2,50,1,250
18.0671900,46.8851400,2,50,1,161
18.0730700,46.9118000,2,50,1,62
18.0640800,46.9084500,2,50,1,242
10.6537500,45.1539600,5,50,0,0
10.6604200,43.7092200,5,50,0,0
10.6646100,45.8808600,5,50,0,0
10.6764900,45.8919400,5,50,0,0
10.6802000,45.8927100,5,50,0,0
10.7129400,45.8951800,5,50,0,0
10.7227700,45.1341800,5,50,0,0
10.7233300,45.0147200,5,50,0,0
10.7240500,45.9000500,5,50,0,0
10.7372600,45.1401000,5,50,0,0
10.7408300,45.0313800,5,50,0,0
10.7543900,45.0537100,5,50,0,0
10.7921000,45.1988700,5,50,0,0
10.7947800,45.2101800,5,50,0,0
10.7954400,45.2125700,5,50,0,0
10.7959500,45.2146900,5,50,0,0
10.7978400,45.5038200,5,50,0,0
10.7996800,43.7268200,5,50,0,0
10.8168800,43.7141100,5,50,0,0
10.8195400,43.7465600,5,50,0,0
10.8262100,45.4774400,5,50,0,0
10.8467900,45.3981700,5,50,0,0
10.8536800,43.4072300,5,50,0,0
10.8545400,43.7220000,5,50,0,0
10.8545700,44.7714700,5,50,0,0
10.8623600,45.4681300,5,50,0,0
10.8653500,45.4664000,5,50,0,0
10.8716400,45.1736200,5,50,0,0
10.8725400,43.7231600,5,50,0,0
10.8811300,45.4093200,5,50,0,0
10.8911100,44.8670200,5,50,0,0
10.9044900,43.7505000,5,50,0,0
10.9101500,45.1199200,5,50,0,0
10.9619900,43.7359300,5,50,0,0
10.9721800,43.5948400,5,50,0,0
10.9760400,43.6117800,5,50,0,0
10.9780300,45.4362300,5,50,0,0
10.9899200,45.4301200,5,50,0,0
11.0233800,43.8381400,5,50,0,0
11.0261000,43.6381600,5,50,0,0
11.0597100,43.8780700,5,50,0,0
11.0614100,43.6459000,5,50,0,0
11.0681100,43.7031800,5,50,0,0
11.0691100,43.6916200,5,50,0,0
11.0701500,43.6899200,5,50,0,0
11.0752100,43.6453500,5,50,0,0
11.0792500,43.6662300,5,50,0,0
11.0824100,45.0664300,5,50,0,0
11.0861100,43.7781700,5,50,0,0
11.0939600,43.7014300,5,50,0,0
11.0979900,43.7821900,5,50,0,0
11.0986300,43.6992500,5,50,0,0
11.1004400,43.7943400,5,50,0,0
11.1005400,43.7814800,5,50,0,0
11.1256100,43.9173700,5,50,0,0
11.1302600,43.8382300,5,50,0,0
11.1302900,43.8290300,5,50,0,0
11.1393700,43.7685300,5,50,0,0
11.1412300,43.8271100,5,50,0,0
11.1437400,43.7934500,5,50,0,0
11.1483600,43.8571100,5,50,0,0
11.1511500,43.7666600,5,50,0,0
11.1541700,43.6736100,5,50,0,0
11.1582500,43.8642000,5,50,0,0
11.1583900,43.8586800,5,50,0,0
11.1617400,43.7933900,5,50,0,0
11.1736200,43.8598300,5,50,0,0
11.1738800,44.6674100,5,50,0,0
11.1757500,43.8469800,5,50,0,0
11.1769200,43.7647200,5,50,0,0
11.1808900,45.0451000,5,50,0,0
11.1816600,43.7473100,5,50,0,0
11.1828200,43.8362500,5,50,0,0
11.1905900,43.8315800,5,50,0,0
11.1916900,43.8226300,5,50,0,0
11.1930700,43.6771500,5,50,0,0
11.1960700,44.6489200,5,50,0,0
11.1995900,43.7726900,5,50,0,0
11.1998800,43.8234300,5,50,0,0
11.2027400,43.9205900,5,50,0,0
11.2030100,43.7647000,5,50,0,0
11.2042000,43.5621700,5,50,0,0
11.2050700,43.8267000,5,50,0,0
11.2072900,44.4946100,5,50,0,0
11.2083700,43.8335900,5,50,0,0
11.2111100,43.7730500,5,50,0,0
11.2137900,43.7982000,5,50,0,0
11.2142600,43.9589100,5,50,0,0
11.2148600,43.7027900,5,50,0,0
11.2154200,43.6755500,5,50,0,0
11.2154400,45.0425900,5,50,0,0
11.2196400,43.6958100,5,50,0,0
11.2217200,43.8188700,5,50,0,0
11.2248700,43.7255800,5,50,0,0
11.2305400,43.7472500,5,50,0,0
11.2347800,42.8891100,5,50,0,0
11.2397800,43.7549400,5,50,0,0
11.2410600,43.7638900,5,50,0,0
11.2453900,43.7235400,5,50,0,0
11.2515200,43.6587900,5,50,0,0
11.2583300,43.6573400,5,50,0,0
11.2610300,44.0511400,5,50,0,0
11.2653800,42.9283700,5,50,0,0
11.2814600,44.4750200,5,50,0,0
11.2828800,44.7707000,5,50,0,0
11.2857200,43.8253000,5,50,0,0
11.2875800,43.8319700,5,50,0,0
11.2881400,43.8025900,5,50,0,0
11.2886200,43.8349000,5,50,0,0
11.2909000,43.8462500,5,50,0,0
11.2909900,43.8721000,5,50,0,0
11.2927600,43.7669600,5,50,0,0
11.2930500,45.4541600,5,50,0,0
11.2931900,43.7265500,5,50,0,0
11.2953500,43.7224500,5,50,0,0
11.2956600,43.8205400,5,50,0,0
11.2981900,43.4215000,5,50,0,0
11.2999600,44.6741300,5,50,0,0
11.3006800,43.8255000,5,50,0,0
11.3052600,43.8282100,5,50,0,0
11.3054300,43.7323800,5,50,0,0
11.3061300,44.6664300,5,50,0,0
11.3071300,44.4933600,5,50,0,0
11.3117200,44.7190500,5,50,0,0
11.3122100,43.7649200,5,50,0,0
11.3130600,43.8291500,5,50,0,0
11.3130600,43.8349200,5,50,0,0
11.3139900,43.6370400,5,50,0,0
11.3160400,43.7530200,5,50,0,0
11.3177200,45.1711300,5,50,0,0
11.3258200,43.7285600,5,50,0,0
11.3268400,45.1659800,5,50,0,0
11.3277500,43.7485300,5,50,0,0
11.3337700,43.7618200,5,50,0,0
11.3348800,44.0163600,5,50,0,0
11.3365300,43.9778000,5,50,0,0
11.3377300,43.7701800,5,50,0,0
11.3382300,43.7458800,5,50,0,0
11.3449500,43.9621100,5,50,0,0
11.3451300,45.1611500,5,50,0,0
11.3470100,43.7292300,5,50,0,0
11.3475600,43.9398600,5,50,0,0
11.3486200,43.7714500,5,50,0,0
11.3496000,43.9885700,5,50,0,0
11.3511100,43.8855300,5,50,0,0
11.3544300,45.1493300,5,50,0,0
11.3567400,43.8964400,5,50,0,0
11.3582900,43.7715800,5,50,0,0
11.3593000,43.7797800,5,50,0,0
11.3607900,43.6707200,5,50,0,0
11.3624500,43.7737200,5,50,0,0
11.3649000,44.9938700,5,50,0,0
11.3652700,43.7843500,5,50,0,0
11.3661300,43.9589400,5,50,0,0
11.3700600,44.0256500,5,50,0,0
11.3721000,43.7851400,5,50,0,0
11.3771400,44.6967200,5,50,0,0
11.3833700,43.5995800,5,50,0,0
11.3852700,45.6468200,5,50,0,0
11.3855000,43.7924800,5,50,0,0
11.3894300,43.7962100,5,50,0,0
11.3934300,46.3120200,5,50,0,0
11.3965500,43.7153200,5,50,0,0
11.3972100,43.9502800,5,50,0,0
11.3993400,43.9500200,5,50,0,0
11.4147700,43.7288300,5,50,0,0
11.4163100,43.9330600,5,50,0,0
11.4190200,43.7765400,5,50,0,0
11.4213800,43.9329500,5,50,0,0
11.4222300,43.7726000,5,50,0,0
11.4255300,43.7762700,5,50,0,0
11.4255700,43.9432500,5,50,0,0
11.4280300,45.8130900,5,50,0,0
11.4325600,44.6999500,5,50,0,0
11.4330100,45.8347200,5,50,0,0
11.4363000,45.8284400,5,50,0,0
11.4400700,44.5411000,5,50,0,0
11.4418200,44.9604500,5,50,0,0
11.4435700,44.9577600,5,50,0,0
11.4436500,44.5725800,5,50,0,0
11.4442200,43.7442000,5,50,0,0
11.4454600,43.6788600,5,50,0,0
11.4478600,43.9356900,5,50,0,0
11.4512100,43.6457100,5,50,0,0
11.4556900,43.9342500,5,50,0,0
11.4565400,44.5666400,5,50,0,0
11.4589200,44.5190500,5,50,0,0
11.4624500,43.5331500,5,50,0,0
11.4664400,43.6245300,5,50,0,0
11.4743900,43.9342100,5,50,0,0
11.2234800,44.1057200,5,100,0,0
11.2296700,44.0833700,5,100,0,0
11.2308000,44.0461800,5,100,0,0
11.3207200,45.1566100,5,100,0,0
11.3322000,45.1527100,5,100,0,0
11.3462700,43.7277000,5,100,0,0
12.1085400,43.1956500,5,100,0,0
12.2179100,45.4813200,5,100,0,0
12.2190000,45.4841400,5,100,0,0
12.5586800,41.8046000,5,100,0,0
12.5694500,41.8109000,5,100,0,0
13.2812200,42.1746900,5,100,0,0
13.2824600,38.1902700,5,100,0,0
13.7630900,37.9653400,5,100,0,0
11.2068100,44.2845100,5,100,0,0
11.2087200,44.1646800,5,100,0,0
11.2496300,44.4897100,5,110,0,0
11.2604000,44.3996000,5,110,0,0
12.5004500,42.7215400,5,110,0,0
10.0009900,45.5781500,5,120,0,0
10.1537300,45.3331200,5,120,0,0
10.1843800,45.3943600,5,120,0,0
10.2173900,45.5101500,5,120,0,0
10.5323700,43.8279800,5,120,0,0
10.5712900,43.8254500,5,120,0,0
10.6231000,43.8195200,5,120,0,0
10.7048400,45.4289300,5,120,0,0
10.7361200,45.4286900,5,120,0,0
10.7683100,45.4253700,5,120,0,0
10.8133500,45.4161900,5,120,0,0
10.8246100,45.4169900,5,120,0,0
11.1331900,43.8446100,5,120,0,0
11.7627800,43.3331400,5,120,0,0
11.9034500,45.3452700,5,120,0,0
12.0475800,42.7924600,5,120,0,0
12.4094900,44.1164100,5,120,0,0
12.4795300,44.0798100,5,120,0,0
12.5696100,44.0355600,5,120,0,0
13.0315200,45.8189400,5,120,0,0
13.1634500,45.8498600,5,120,0,0
13.2148800,38.1746100,5,120,0,0
13.4776200,45.8449600,5,120,0,0
13.6317200,38.0024000,5,120,0,0
9.7762900,45.6500500,5,130,0,0
9.8050300,45.6439500,5,130,0,0
9.9737300,44.0860400,5,130,0,0
10.0066000,44.9165600,5,130,0,0
10.0573100,45.1150300,5,130,0,0
10.0659300,44.8929600,5,130,0,0
10.1500200,43.9926500,5,130,0,0
10.1631200,44.7443300,5,130,0,0
10.3795400,44.8266600,5,130,0,0
10.3997100,44.8189100,5,130,0,0
10.5610000,43.8266100,5,130,0,0
10.5751800,45.4385700,5,130,0,0
10.6077700,43.8213800,5,130,0,0
10.6119300,44.7330700,5,130,0,0
10.6249900,44.7298100,5,130,0,0
10.8062100,44.6810300,5,130,0,0
10.8208000,44.6757500,5,130,0,0
10.8229200,43.8899100,5,130,0,0
10.8441600,44.7323300,5,130,0,0
10.8458300,44.7737100,5,130,0,0
10.8469900,45.2042000,5,130,0,0
10.8505500,44.8694500,5,130,0,0
10.8508200,44.8127600,5,130,0,0
10.8538900,45.0307600,5,130,0,0
10.8637700,44.9525900,5,130,0,0
10.8681200,43.9117600,5,130,0,0
10.8834400,45.2832600,5,130,0,0
10.9156000,45.3735100,5,130,0,0
10.9175600,45.3316900,5,130,0,0
10.9952000,43.8950200,5,130,0,0
11.0382300,43.8733500,5,130,0,0
11.1091500,43.8550500,5,130,0,0
11.1531400,44.5243700,5,130,0,0
11.1579800,43.7892000,5,130,0,0
11.1773400,43.8621000,5,130,0,0
11.2096400,43.7270500,5,130,0,0
11.2114100,43.9768100,5,130,0,0
11.2152800,43.9901700,5,130,0,0
11.2222300,44.0997000,5,130,0,0
11.2339800,43.7215600,5,130,0,0
11.2357900,43.7213400,5,130,0,0
11.2649600,43.7348600,5,130,0,0
11.2677700,43.7365400,5,130,0,0
11.2761700,44.4314400,5,130,0,0
11.3315100,43.7296300,5,130,0,0
11.3749200,43.7252000,5,130,0,0
11.4026200,43.7003100,5,130,0,0
11.4561300,43.6704800,5,130,0,0
11.4655500,43.6547200,5,130,0,0
11.5479000,43.5546800,5,130,0,0
11.5693400,43.5406500,5,130,0,0
11.6049800,43.5201900,5,130,0,0
11.7304200,44.3848200,5,130,0,0
11.7424500,43.4702000,5,130,0,0
11.7557500,44.3758800,5,130,0,0
11.7575500,43.3955400,5,130,0,0
11.7660300,43.4113300,5,130,0,0
11.7704100,43.4440700,5,130,0,0
11.7753100,43.2455300,5,130,0,0
11.7777100,43.4323500,5,130,0,0
11.7778200,43.4257400,5,130,0,0
11.7992100,43.2231700,5,130,0,0
11.8040400,44.3574800,5,130,0,0
